Length of train dataset: 17526225
Length of dev dataset: 11722
-----------Using model checkpoint-----------
No wmt22_mmtafrica_final_bt.pt present. Default to original wmt22_mmtafrica_final.pt
Epoch: 1 | Step: 100 | Avg. loss: 30.605
Epoch: 1 | Step: 12500 | Avg. loss: 2.028
Epoch: 1 | Step: 12600 | Avg. loss: 1.901
Epoch: 1 | Step: 12700 | Avg. loss: 1.849
Epoch: 1 | Step: 12800 | Avg. loss: 1.866
Epoch: 1 | Step: 12900 | Avg. loss: 1.844
Epoch: 1 | Step: 13000 | Avg. loss: 1.803
Epoch: 1 | Step: 13100 | Avg. loss: 1.794
Epoch: 1 | Step: 13200 | Avg. loss: 1.807
Epoch: 1 | Step: 13300 | Avg. loss: 1.858
Epoch: 1 | Step: 13400 | Avg. loss: 1.826
Epoch: 1 | Step: 13500 | Avg. loss: 1.782
Epoch: 1 | Step: 13600 | Avg. loss: 1.802
Epoch: 1 | Step: 13700 | Avg. loss: 1.782
Epoch: 1 | Step: 13800 | Avg. loss: 1.817
Epoch: 1 | Step: 13900 | Avg. loss: 1.766
Epoch: 1 | Step: 14000 | Avg. loss: 1.758
Epoch: 1 | Step: 14100 | Avg. loss: 1.781
Epoch: 1 | Step: 14200 | Avg. loss: 1.764
Epoch: 1 | Step: 14300 | Avg. loss: 1.721
Epoch: 1 | Step: 14400 | Avg. loss: 1.692
Epoch: 1 | Step: 14500 | Avg. loss: 1.727
Epoch: 1 | Step: 14600 | Avg. loss: 1.736
Epoch: 1 | Step: 14700 | Avg. loss: 1.646
Epoch: 1 | Step: 14800 | Avg. loss: 1.656
Epoch: 1 | Step: 14900 | Avg. loss: 1.674
Epoch: 1 | Step: 15000 | Avg. loss: 1.637
Saving model with best test loss of 3.515
Epoch: 1 | Step: 15100 | Avg. loss: 1.616
Epoch: 1 | Step: 15200 | Avg. loss: 1.628
Epoch: 1 | Step: 15300 | Avg. loss: 1.610
Epoch: 1 | Step: 15400 | Avg. loss: 1.625
Epoch: 1 | Step: 15500 | Avg. loss: 1.656
Epoch: 1 | Step: 15600 | Avg. loss: 1.659
Epoch: 1 | Step: 15700 | Avg. loss: 1.625
Epoch: 1 | Step: 15800 | Avg. loss: 1.600
Epoch: 1 | Step: 15900 | Avg. loss: 1.604
Epoch: 1 | Step: 16000 | Avg. loss: 1.591
Epoch: 1 | Step: 16100 | Avg. loss: 1.580
Epoch: 1 | Step: 16200 | Avg. loss: 1.617
Epoch: 1 | Step: 16300 | Avg. loss: 1.608
Epoch: 1 | Step: 16400 | Avg. loss: 1.558
Epoch: 1 | Step: 16500 | Avg. loss: 1.576
Epoch: 1 | Step: 16600 | Avg. loss: 1.586
Epoch: 1 | Step: 16700 | Avg. loss: 1.626
Epoch: 1 | Step: 16800 | Avg. loss: 1.604
Epoch: 1 | Step: 16900 | Avg. loss: 1.533
Epoch: 1 | Step: 17000 | Avg. loss: 1.547
Epoch: 1 | Step: 17100 | Avg. loss: 1.538
Epoch: 1 | Step: 17200 | Avg. loss: 1.537
Epoch: 1 | Step: 17300 | Avg. loss: 1.519
Epoch: 1 | Step: 17400 | Avg. loss: 1.588
Epoch: 1 | Step: 17500 | Avg. loss: 1.541
Epoch: 1 | Step: 17600 | Avg. loss: 1.564
Epoch: 1 | Step: 17700 | Avg. loss: 1.618
Epoch: 1 | Step: 17800 | Avg. loss: 1.574
Epoch: 1 | Step: 17900 | Avg. loss: 1.597
Epoch: 1 | Step: 18000 | Avg. loss: 1.633
Epoch: 1 | Step: 18100 | Avg. loss: 1.599
Epoch: 1 | Step: 18200 | Avg. loss: 1.562
Epoch: 1 | Step: 18300 | Avg. loss: 1.593
Epoch: 1 | Step: 18400 | Avg. loss: 1.543
Epoch: 1 | Step: 18500 | Avg. loss: 1.529
Epoch: 1 | Step: 18600 | Avg. loss: 1.589
Epoch: 1 | Step: 18700 | Avg. loss: 1.525
Epoch: 1 | Step: 18800 | Avg. loss: 1.533
Epoch: 1 | Step: 18900 | Avg. loss: 1.457
Epoch: 1 | Step: 19000 | Avg. loss: 1.488
Epoch: 1 | Step: 19100 | Avg. loss: 1.455
Epoch: 1 | Step: 19200 | Avg. loss: 1.481
Epoch: 1 | Step: 19300 | Avg. loss: 1.513
Epoch: 1 | Step: 19400 | Avg. loss: 1.461
Epoch: 1 | Step: 19500 | Avg. loss: 1.467
Epoch: 1 | Step: 19600 | Avg. loss: 1.446
Epoch: 1 | Step: 19700 | Avg. loss: 1.473
Epoch: 1 | Step: 19800 | Avg. loss: 1.450
Epoch: 1 | Step: 19900 | Avg. loss: 1.421
Epoch: 1 | Step: 20000 | Avg. loss: 1.453
Epoch: 1 | Step: 20100 | Avg. loss: 1.482
Epoch: 1 | Step: 20200 | Avg. loss: 1.461
Epoch: 1 | Step: 20300 | Avg. loss: 1.498
Epoch: 1 | Step: 20400 | Avg. loss: 1.520
Epoch: 1 | Step: 20500 | Avg. loss: 1.495
Epoch: 1 | Step: 20600 | Avg. loss: 1.458
Epoch: 1 | Step: 20700 | Avg. loss: 1.520
Epoch: 1 | Step: 20800 | Avg. loss: 1.428
Epoch: 1 | Step: 20900 | Avg. loss: 1.478
Epoch: 1 | Step: 21000 | Avg. loss: 1.388
Epoch: 1 | Step: 21100 | Avg. loss: 1.420
Epoch: 1 | Step: 21200 | Avg. loss: 1.423
Epoch: 1 | Step: 21300 | Avg. loss: 1.426
Epoch: 1 | Step: 21400 | Avg. loss: 1.418
Epoch: 1 | Step: 21500 | Avg. loss: 1.412
Epoch: 1 | Step: 21600 | Avg. loss: 1.421
Epoch: 1 | Step: 21700 | Avg. loss: 1.402
Epoch: 1 | Step: 21800 | Avg. loss: 1.449
Epoch: 1 | Step: 21900 | Avg. loss: 1.393
Epoch: 1 | Step: 22000 | Avg. loss: 1.467
Epoch: 1 | Step: 22100 | Avg. loss: 1.415
Epoch: 1 | Step: 22200 | Avg. loss: 1.458
Epoch: 1 | Step: 22300 | Avg. loss: 1.433
Epoch: 1 | Step: 22400 | Avg. loss: 1.477
Epoch: 1 | Step: 22500 | Avg. loss: 1.477
Epoch: 1 | Step: 22600 | Avg. loss: 1.501
Epoch: 1 | Step: 22700 | Avg. loss: 1.489
Epoch: 1 | Step: 22800 | Avg. loss: 1.496
Epoch: 1 | Step: 22900 | Avg. loss: 1.566
Epoch: 1 | Step: 23000 | Avg. loss: 1.554
Epoch: 1 | Step: 23100 | Avg. loss: 1.463
Epoch: 1 | Step: 23200 | Avg. loss: 1.412
Epoch: 1 | Step: 23300 | Avg. loss: 1.440
Epoch: 1 | Step: 23400 | Avg. loss: 1.411
Epoch: 1 | Step: 23500 | Avg. loss: 1.387
Epoch: 1 | Step: 23600 | Avg. loss: 1.397
Epoch: 1 | Step: 23700 | Avg. loss: 1.392
Epoch: 1 | Step: 23800 | Avg. loss: 1.397
Epoch: 1 | Step: 23900 | Avg. loss: 1.395
Epoch: 1 | Step: 24000 | Avg. loss: 1.331
Epoch: 1 | Step: 24100 | Avg. loss: 1.419
Epoch: 1 | Step: 24200 | Avg. loss: 1.353
Epoch: 1 | Step: 24300 | Avg. loss: 1.366
Epoch: 1 | Step: 24400 | Avg. loss: 1.378
Epoch: 1 | Step: 24500 | Avg. loss: 1.370
Epoch: 1 | Step: 24600 | Avg. loss: 1.394
Epoch: 1 | Step: 24700 | Avg. loss: 1.346
Epoch: 1 | Step: 24800 | Avg. loss: 1.359
Epoch: 1 | Step: 24900 | Avg. loss: 1.378
Epoch: 1 | Step: 25000 | Avg. loss: 1.390
Epoch: 1 | Step: 25100 | Avg. loss: 1.364
Epoch: 1 | Step: 25200 | Avg. loss: 1.402
Epoch: 1 | Step: 25300 | Avg. loss: 1.342
Epoch: 1 | Step: 25400 | Avg. loss: 1.383
Epoch: 1 | Step: 25500 | Avg. loss: 1.387
Epoch: 1 | Step: 25600 | Avg. loss: 1.388
Epoch: 1 | Step: 25700 | Avg. loss: 1.395
Epoch: 1 | Step: 25800 | Avg. loss: 1.389
Epoch: 1 | Step: 25900 | Avg. loss: 1.431
Epoch: 1 | Step: 26000 | Avg. loss: 1.412
Epoch: 1 | Step: 26100 | Avg. loss: 1.402
Epoch: 1 | Step: 26200 | Avg. loss: 1.388
Epoch: 1 | Step: 26300 | Avg. loss: 1.370
Epoch: 1 | Step: 26400 | Avg. loss: 1.381
Epoch: 1 | Step: 26500 | Avg. loss: 1.364
Epoch: 1 | Step: 26600 | Avg. loss: 1.343
Epoch: 1 | Step: 26700 | Avg. loss: 1.341
Epoch: 1 | Step: 26800 | Avg. loss: 1.384
Epoch: 1 | Step: 26900 | Avg. loss: 1.353
Epoch: 1 | Step: 27000 | Avg. loss: 1.374
Epoch: 1 | Step: 27100 | Avg. loss: 1.322
Epoch: 1 | Step: 27200 | Avg. loss: 1.363
Epoch: 1 | Step: 27300 | Avg. loss: 1.339
Epoch: 1 | Step: 27400 | Avg. loss: 1.376
Epoch: 1 | Step: 27500 | Avg. loss: 1.412
Epoch: 1 | Step: 27600 | Avg. loss: 1.371
Epoch: 1 | Step: 27700 | Avg. loss: 1.384
Epoch: 1 | Step: 27800 | Avg. loss: 1.433
Epoch: 1 | Step: 27900 | Avg. loss: 1.373
Epoch: 1 | Step: 28000 | Avg. loss: 1.348
Epoch: 1 | Step: 28100 | Avg. loss: 1.374
Epoch: 1 | Step: 28200 | Avg. loss: 1.373
Epoch: 1 | Step: 28300 | Avg. loss: 1.312
Epoch: 1 | Step: 28400 | Avg. loss: 1.373
Epoch: 1 | Step: 28500 | Avg. loss: 1.353
Epoch: 1 | Step: 28600 | Avg. loss: 1.338
Epoch: 1 | Step: 28700 | Avg. loss: 1.346
Epoch: 1 | Step: 28800 | Avg. loss: 1.259
Epoch: 1 | Step: 28900 | Avg. loss: 1.350
Epoch: 1 | Step: 29000 | Avg. loss: 1.410
Epoch: 1 | Step: 29100 | Avg. loss: 1.362
Epoch: 1 | Step: 29200 | Avg. loss: 1.362
Epoch: 1 | Step: 29300 | Avg. loss: 1.374
Epoch: 1 | Step: 29400 | Avg. loss: 1.345
Epoch: 1 | Step: 29500 | Avg. loss: 1.342
Epoch: 1 | Step: 29600 | Avg. loss: 1.392
Epoch: 1 | Step: 29700 | Avg. loss: 1.372
Epoch: 1 | Step: 29800 | Avg. loss: 1.334
Epoch: 1 | Step: 29900 | Avg. loss: 1.374
Epoch: 1 | Step: 30000 | Avg. loss: 1.402
Saving model with best test loss of 2.494
Epoch: 1 | Step: 30100 | Avg. loss: 1.348
Epoch: 1 | Step: 30200 | Avg. loss: 1.302
Epoch: 1 | Step: 30300 | Avg. loss: 1.337
Epoch: 1 | Step: 30400 | Avg. loss: 1.327
Epoch: 1 | Step: 30500 | Avg. loss: 1.335
Epoch: 1 | Step: 30600 | Avg. loss: 1.358
Epoch: 1 | Step: 30700 | Avg. loss: 1.335
Epoch: 1 | Step: 30800 | Avg. loss: 1.318
Epoch: 1 | Step: 30900 | Avg. loss: 1.376
Epoch: 1 | Step: 31000 | Avg. loss: 1.346
Epoch: 1 | Step: 31100 | Avg. loss: 1.343
Epoch: 1 | Step: 31200 | Avg. loss: 1.366
Epoch: 1 | Step: 31300 | Avg. loss: 1.313
Epoch: 1 | Step: 31400 | Avg. loss: 1.321
Epoch: 1 | Step: 31500 | Avg. loss: 1.304
Epoch: 1 | Step: 31600 | Avg. loss: 1.385
Epoch: 1 | Step: 31700 | Avg. loss: 1.366
Epoch: 1 | Step: 31800 | Avg. loss: 1.357
Epoch: 1 | Step: 31900 | Avg. loss: 1.336
Epoch: 1 | Step: 32000 | Avg. loss: 1.324
Epoch: 1 | Step: 32100 | Avg. loss: 1.303
Epoch: 1 | Step: 32200 | Avg. loss: 1.315
Epoch: 1 | Step: 32300 | Avg. loss: 1.339
Epoch: 1 | Step: 32400 | Avg. loss: 1.342
Epoch: 1 | Step: 32500 | Avg. loss: 1.303
Epoch: 1 | Step: 32600 | Avg. loss: 1.324
Epoch: 1 | Step: 32700 | Avg. loss: 1.302
Epoch: 1 | Step: 32800 | Avg. loss: 1.316
Epoch: 1 | Step: 32900 | Avg. loss: 1.299
Epoch: 1 | Step: 33000 | Avg. loss: 1.323
Epoch: 1 | Step: 33100 | Avg. loss: 1.294
Epoch: 1 | Step: 33200 | Avg. loss: 1.356
Epoch: 1 | Step: 33300 | Avg. loss: 1.286
Epoch: 1 | Step: 33400 | Avg. loss: 1.329
Epoch: 1 | Step: 33500 | Avg. loss: 1.306
Epoch: 1 | Step: 33600 | Avg. loss: 1.293
Epoch: 1 | Step: 33700 | Avg. loss: 1.300
Epoch: 1 | Step: 33800 | Avg. loss: 1.345
Epoch: 1 | Step: 33900 | Avg. loss: 1.299
Epoch: 1 | Step: 34000 | Avg. loss: 1.267
Epoch: 1 | Step: 34100 | Avg. loss: 1.338
Epoch: 1 | Step: 34200 | Avg. loss: 1.284
Epoch: 1 | Step: 34300 | Avg. loss: 1.310
Epoch: 1 | Step: 34400 | Avg. loss: 1.294
Epoch: 1 | Step: 34500 | Avg. loss: 1.308
Epoch: 1 | Step: 34600 | Avg. loss: 1.332
Epoch: 1 | Step: 34700 | Avg. loss: 1.327
Epoch: 1 | Step: 34800 | Avg. loss: 1.318
Epoch: 1 | Step: 34900 | Avg. loss: 1.325
Epoch: 1 | Step: 35000 | Avg. loss: 1.342
Epoch: 1 | Step: 35100 | Avg. loss: 1.311
Epoch: 1 | Step: 35200 | Avg. loss: 1.352
Epoch: 1 | Step: 35300 | Avg. loss: 1.329
Epoch: 1 | Step: 35400 | Avg. loss: 1.351
Epoch: 1 | Step: 35500 | Avg. loss: 1.352
Epoch: 1 | Step: 35600 | Avg. loss: 1.346
Epoch: 1 | Step: 35700 | Avg. loss: 1.357
Epoch: 1 | Step: 35800 | Avg. loss: 1.322
Epoch: 1 | Step: 35900 | Avg. loss: 1.278
Epoch: 1 | Step: 36000 | Avg. loss: 1.294
Epoch: 1 | Step: 36100 | Avg. loss: 1.322
Epoch: 1 | Step: 36200 | Avg. loss: 1.303
Epoch: 1 | Step: 36300 | Avg. loss: 1.321
Epoch: 1 | Step: 36400 | Avg. loss: 1.317
Epoch: 1 | Step: 36500 | Avg. loss: 1.266
Epoch: 1 | Step: 36600 | Avg. loss: 1.298
Epoch: 1 | Step: 36700 | Avg. loss: 1.295
Epoch: 1 | Step: 36800 | Avg. loss: 1.288
Epoch: 1 | Step: 36900 | Avg. loss: 1.291
Epoch: 1 | Step: 37000 | Avg. loss: 1.289
Epoch: 1 | Step: 37100 | Avg. loss: 1.282
Epoch: 1 | Step: 37200 | Avg. loss: 1.290
Epoch: 1 | Step: 37300 | Avg. loss: 1.266
Epoch: 1 | Step: 37400 | Avg. loss: 1.268
Epoch: 1 | Step: 37500 | Avg. loss: 1.263
Epoch: 1 | Step: 37600 | Avg. loss: 1.269
Epoch: 1 | Step: 37700 | Avg. loss: 1.259
Epoch: 1 | Step: 37800 | Avg. loss: 1.282
Epoch: 1 | Step: 37900 | Avg. loss: 1.270
Epoch: 1 | Step: 38000 | Avg. loss: 1.231
Epoch: 1 | Step: 38100 | Avg. loss: 1.259
Epoch: 1 | Step: 38200 | Avg. loss: 1.280
Epoch: 1 | Step: 38300 | Avg. loss: 1.281
Epoch: 1 | Step: 38400 | Avg. loss: 1.341
Epoch: 1 | Step: 38500 | Avg. loss: 1.308
Epoch: 1 | Step: 38600 | Avg. loss: 1.276
Epoch: 1 | Step: 38700 | Avg. loss: 1.287
Epoch: 1 | Step: 38800 | Avg. loss: 1.291
Epoch: 1 | Step: 38900 | Avg. loss: 1.297
Epoch: 1 | Step: 39000 | Avg. loss: 1.292
Epoch: 1 | Step: 39100 | Avg. loss: 1.266
Epoch: 1 | Step: 39200 | Avg. loss: 1.322
Epoch: 1 | Step: 39300 | Avg. loss: 1.286
Epoch: 1 | Step: 39400 | Avg. loss: 1.274
Epoch: 1 | Step: 39500 | Avg. loss: 1.279
Epoch: 1 | Step: 39600 | Avg. loss: 1.266
Epoch: 1 | Step: 39700 | Avg. loss: 1.280
Epoch: 1 | Step: 39800 | Avg. loss: 1.253
Epoch: 1 | Step: 39900 | Avg. loss: 1.277
Epoch: 1 | Step: 40000 | Avg. loss: 1.256
Epoch: 1 | Step: 40100 | Avg. loss: 1.331
Epoch: 1 | Step: 40200 | Avg. loss: 1.257
Epoch: 1 | Step: 40300 | Avg. loss: 1.266
Epoch: 1 | Step: 40400 | Avg. loss: 1.259
Epoch: 1 | Step: 40500 | Avg. loss: 1.242
Epoch: 1 | Step: 40600 | Avg. loss: 1.293
Epoch: 1 | Step: 40700 | Avg. loss: 1.286
Epoch: 1 | Step: 40800 | Avg. loss: 1.293
Epoch: 1 | Step: 40900 | Avg. loss: 1.254
Epoch: 1 | Step: 41000 | Avg. loss: 1.265
Epoch: 1 | Step: 41100 | Avg. loss: 1.297
Epoch: 1 | Step: 41200 | Avg. loss: 1.323
Epoch: 1 | Step: 41300 | Avg. loss: 1.291
Epoch: 1 | Step: 41400 | Avg. loss: 1.326
Epoch: 1 | Step: 41500 | Avg. loss: 1.292
Epoch: 1 | Step: 41600 | Avg. loss: 1.243
Epoch: 1 | Step: 41700 | Avg. loss: 1.290
Epoch: 1 | Step: 41800 | Avg. loss: 1.249
Epoch: 1 | Step: 41900 | Avg. loss: 1.213
Epoch: 1 | Step: 42000 | Avg. loss: 1.225
Epoch: 1 | Step: 42100 | Avg. loss: 1.287
Epoch: 1 | Step: 42200 | Avg. loss: 1.246
Epoch: 1 | Step: 42300 | Avg. loss: 1.261
Epoch: 1 | Step: 42400 | Avg. loss: 1.240
Epoch: 1 | Step: 42500 | Avg. loss: 1.278
Epoch: 1 | Step: 42600 | Avg. loss: 1.257
Epoch: 1 | Step: 42700 | Avg. loss: 1.254
Epoch: 1 | Step: 42800 | Avg. loss: 1.293
Epoch: 1 | Step: 42900 | Avg. loss: 1.285
Epoch: 1 | Step: 43000 | Avg. loss: 1.297
Epoch: 1 | Step: 43100 | Avg. loss: 1.303
Epoch: 1 | Step: 43200 | Avg. loss: 1.274
Epoch: 1 | Step: 43300 | Avg. loss: 1.279
Epoch: 1 | Step: 43400 | Avg. loss: 1.259
Epoch: 1 | Step: 43500 | Avg. loss: 1.303
Epoch: 1 | Step: 43600 | Avg. loss: 1.235
Epoch: 1 | Step: 43700 | Avg. loss: 1.264
Epoch: 1 | Step: 43800 | Avg. loss: 1.257
Epoch: 1 | Step: 43900 | Avg. loss: 1.252
Epoch: 1 | Step: 44000 | Avg. loss: 1.276
Epoch: 1 | Step: 44100 | Avg. loss: 1.281
Epoch: 1 | Step: 44200 | Avg. loss: 1.249
Epoch: 1 | Step: 44300 | Avg. loss: 1.240
Epoch: 1 | Step: 44400 | Avg. loss: 1.274
Epoch: 1 | Step: 44500 | Avg. loss: 1.251
Epoch: 1 | Step: 44600 | Avg. loss: 1.220
Epoch: 1 | Step: 44700 | Avg. loss: 1.183
Epoch: 1 | Step: 44800 | Avg. loss: 1.249
Epoch: 1 | Step: 44900 | Avg. loss: 1.236
Epoch: 1 | Step: 45000 | Avg. loss: 1.257
Saving model with best test loss of 2.263
Epoch: 1 | Step: 45100 | Avg. loss: 1.225
Epoch: 1 | Step: 45200 | Avg. loss: 1.235
Epoch: 1 | Step: 45300 | Avg. loss: 1.245
Epoch: 1 | Step: 45400 | Avg. loss: 1.247
Epoch: 1 | Step: 45500 | Avg. loss: 1.230
Epoch: 1 | Step: 45600 | Avg. loss: 1.235
Epoch: 1 | Step: 45700 | Avg. loss: 1.287
Epoch: 1 | Step: 45800 | Avg. loss: 1.214
Epoch: 1 | Step: 45900 | Avg. loss: 1.235
Epoch: 1 | Step: 46000 | Avg. loss: 1.285
Epoch: 1 | Step: 46100 | Avg. loss: 1.249
Epoch: 1 | Step: 46200 | Avg. loss: 1.274
Epoch: 1 | Step: 46300 | Avg. loss: 1.254
Epoch: 1 | Step: 46400 | Avg. loss: 1.249
Epoch: 1 | Step: 46500 | Avg. loss: 1.262
Epoch: 1 | Step: 46600 | Avg. loss: 1.241
Epoch: 1 | Step: 46700 | Avg. loss: 1.225
Epoch: 1 | Step: 46800 | Avg. loss: 1.255
Epoch: 1 | Step: 46900 | Avg. loss: 1.273
Epoch: 1 | Step: 47000 | Avg. loss: 1.261
Epoch: 1 | Step: 47100 | Avg. loss: 1.238
Epoch: 1 | Step: 47200 | Avg. loss: 1.282
Epoch: 1 | Step: 47300 | Avg. loss: 1.229
Epoch: 1 | Step: 47400 | Avg. loss: 1.261
